abandon,(人を)見捨てる;  あきらめる,動詞,We made a pact that we wouldn't abandon one another.,我々は互いに相手を見捨てないと約束した。
proof,証拠；証明,名詞,We have absolute proof that smoking is bad for your health.,喫煙が健康に悪いと言う確固たる証拠がある。
proportion,割合,名詞,You will progress in proportion to your abilities.,君は能力にしたがって上達する。
prospect,見込み；可能性,名詞,The prospect of famine hangs over many areas of the world.,飢饉の見通しが世界の多くの地域に迫っている。
protein,タンパク質,名詞,Are eggs a good source of protein?,卵にはタンパク質が豊富に含まれているんですか？
province,州；省；領域,名詞,The province supplies its neighbors with various raw materials.,その州は周辺にさまざまな原料を供給している。
provision,規定；条項；条件,名詞,There was a provision in his will for his mistress.,彼の遺言書には愛人を相続人とした条項が存在する。
psychological,心理的な,形容詞,It is the psychological moment to let the cat out of the bag.,秘密をばくろするのは、心理的に最も効果のある時である。
publication,発表；出版,名詞,Publication of this month's issue will probably be delayed one week.,今月号の発行は１週間遅れるだろう。
publisher,出版社,名詞,The editor and the publisher are both my cousins.,その編集者と発行者はふたりとも私のいとこです。
pupil,児童；生徒,名詞,A teacher should never make fun of a pupil who makes a mistake.,教師は、間違いをする生徒を決してからかってはならない。
pursue,追求する,動詞,Students often pursue their teacher with questions.,学生はしばしば先生を質問攻めにする。
quantity,量,名詞,In general， consumers prefer quantity to quality.,一般的に、消費者は質よりも量を選ぶ。
racial,人種の,形容詞,We shall continue our efforts to eradicate racial discrimination.,我々は人種差別を完全に無くす努力を必ず続けて行く。
radical,抜本的な；急進的な,形容詞,His argument is more radical than yours.,君の議論に比べて彼の議論はもっと急進的だ。
rail,鉄道；レール,名詞,The cost of the air fare is higher than of the rail fare.,航空料金の方が鉄道料金より高い。
random,無作為の,形容詞,The opinion poll was based on a random sample of adults.,その世論調査は無作為に選ばれた成人に基づいてなされた。
rank,階級；地位，順位付けする,動詞,The hierarchy of rank has long been fixed.,階級組織は長い間固定されてきた。
ratio,比率,名詞,golden ratio,黄金比
raw,生の；未加工の,形容詞,Can you eat raw oysters?,君は生のカキは食べれますか。
rear,育てる,動詞,I rear cattle.,家畜を飼育する。
recognition,認識,名詞,I was surprised at her immediate recognition of me.,私であることが彼女にすぐに分かったのには驚いた。
recruit,採用する；募集する，新入社員,動詞,Hey， the new recruit this time seems really cute.,おい、今度の新人かわいいらしいぜ。
reflect,反映する；反射する,動詞,Please change your database to reflect the new address as follows.,貴社のデータベースにある私どもの住所を、下記新住所に変更してください。
reflection,反射；反響,名詞,A week's reflection led to a new plan.,一週間熟考した末に新しい計画を考えついた。
reform,改革する，改革；改良,動詞,We should reform this law.,この法律は改正すべきだ。
refugee,難民,名詞,The refugee crossed the line safely.,亡命者は無事に国境を越えた。
regret,後悔する，後悔,動詞,Sooner or later， you will regret your idleness.,君は遅かれ早かれ怠けていたことを後悔するよ。
regulate,規制する,動詞,Traffic lights are used to regulate traffic.,交通信号は交通の流れを規制するために使われている。
regulation,規制,名詞,The regulation was abolished， but then it was reenacted.,その規則は廃止されたが、しかしまた制定された。
reject,拒否する,動詞,I do not want to reject this claim.,この訴えを退けたくはない。
relative,親戚,名詞,Supply is relative to demand.,供給は需要に比例する。
relatively,比較的に；相対的に,副詞,The region is relatively rich in mineral resources.,その地域は鉱物資源が比較的豊かだ。
relevant,関連した,形容詞,Your question is not relevant to the subject.,君の質問は当面の話題とは関係がない。
religion,宗教,名詞,What religion do you believe in?,どんな宗教をあなたは信じていますか。
religious,宗教的な,形容詞,Full religious freedom is assured to all people.,完全な宗教の自由が万人に保証されている。
remote,（都会や文明から）遠い,形容詞,Living as I do in a remote village， I seldom have visitors.,なにぶんこんな辺ぴな村に住んでいるので、めったに客は来ない。
reputation,評判,名詞,In any industry a reputation can make or break people.,どんな業界でも評判次第で人は成功もすれば、失敗もします。
request,依頼する，依頼,動詞,You should have refused his request flatly.,君は断固として彼の要求を拒絶すべきであった。
rescue,救助する，救助,動詞,Try to hold on until a rescue team arrives.,救助隊がくるまで頑張りなさい。
resident,居住している，住民,形容詞,"What does ""resident alien"" mean?",「居住外国人」とは、どういう意味ですか。
resign,辞任する,動詞,The minister was obliged to resign from the Cabinet.,その大臣は内閣からの辞職を余儀なくされた。
resolution,解決；決議；分解,名詞,A watered down compromise resolution is better than none at all.,たとえ条件付きの妥協策だとしても、何も決めないよりはましだ。
resolve,（主観的に）解決する,動詞,The doctor's warning stiffened my resolve to stop drinking.,医師の警告で禁酒の決意が固くなった。
resort,リゾート地,名詞,You should not resort to drinking.,君は酒に頼るべきではない。
resource,資源,名詞,The one resource more precious than any other was land.,何よりも貴重な唯一の資源は土地であった。
respectively,それぞれ,副詞,Taro and Jiro studied abroad for 2 years and 4 years， respectively.,太郎は２年間の留学経験、次郎には４年間の留学経験がある
respond,返事する；反応する,動詞,Our bodies respond to our feelings.,我々のからだは感情に反応する。
response,返答；反応,名詞,The candidate made a quick response to the criticism.,候補者はその批判に対して直ちに回答をした。
restore,回復する,動詞,How on earth can we restore our youth?,一体どうしたら若さが取り戻せるのだろう。
restrict,制限する,動詞,There is a plan to restrict the use of cars in the city center.,市内での車の使用を規制する計画がある。
restriction,制限,名詞,They decided to abolish the old restriction.,彼らは古い規制を廃止することを決めた。
retail,小売,形容詞,The small retail outlet is only a front for a much larger entity.,あの小売店のバックにはもっと大きな会社がひかえています。
retain,保持する,動詞,If you use a computer， you can retain information.,コンピューターを使えば情報を保持することができる。
reveal,暴露，明らかにする,動詞,It is not ethical for a doctor to reveal confidences.,医師が患者の秘密を漏らすのは道義にもとる。
revenue,収入,名詞,A budget deficit will occur because of a revenue shortfall.,赤字が発生するのは歳入不足の結果です。
reverse,逆，反対の，逆転する,動詞,You need to reverse your vest， it's back to front.,ベストを裏返さなくちゃ。表裏逆ですよ。
review,批評，批評する,動詞,Did you try to review the English lessons?,君は英語の復習をしようとしましたか。
revise,改訂する；復習する,動詞,In the light of what you told us， I think we should revise our plan.,君の話から考えて、我々の計画は練り直すべきだと思う。
revolution,革命；回転数,名詞,The revolution ushered in a new era.,革命は新たな時代をもたらした。
reward,報酬，報いる,動詞,You'll get a reward for your cooperation.,協力者に対しては賞金が出ます。
rival,ライバル,形容詞,We had been rival lovers at one time.,我々はかつて、恋敵だった。
romantic,ロマンチックな,形容詞,I went to the South Pacific for a summer of romantic adventure.,一夏のアバンチュールを求めて南の島へ行きました。
route,道,名詞,May I have a bus route map?,路線地図をもらえますか。
routine,日課，いつもの,名詞,I follow my routine every day.,毎日、決まりきったことをしている。
rural,田舎の；農村の,形容詞,We spent our holiday exploring rural France.,私たちはフランスの田舎を探索して休日をすごした。
sample,見本；サンプル,動詞,The doctor analyzed the blood sample for anemia.,医者は貧血の検査をするためサンプルを分析した。
sanction,認可；制裁,名詞,That requires the sanction of the government.,それは政府の認可が必要です。
satisfaction,満足,名詞,It would be a satisfaction to me.,そうしてもらったら私は満足だ。
scan,詳しく調べる；ざっと目を通す；スキャンする,動詞,He quickly scanned my manuscript.,彼は私の原稿にざっと目を通してくれた。
scheme,計画；構想,名詞,Your scheme is like a house built on the sand.,君の計画は砂上の楼閣に過ぎないよ。
scholar,学者,名詞,Alfred， King of England， was a great scholar as well as a great ruler.,英国王アルフレッドは、偉大な統治者であるとともに偉大な学者であった。
scope,範囲，詳しく調べる,名詞,Their scope and shape is unclear.,それらの範囲や形は不明確である。
secretary,秘書；大臣；長官,名詞,The secretary is good at English in addition to being beautiful.,その秘書は美人の上に英語が得意だ。
sector,部門,名詞,The manufacturing sector is a frenzy over the new monetary policy.,製造部門は新しい金融政策に動揺しています。
segment,部分（ビジネス）,名詞,Many firms are competing for the wealthier segment of the market.,多くの会社が市場の金持ち層を獲得しようと競争している。
sensitive,敏感な；繊細な,形容詞,You are too sensitive to criticism.,君は批判を気にしすぎる。
sequence,連続,名詞,A miserable sequence of defeats discouraged us.,みじめな連敗で我々は意気消沈した。
session,開催；時間；集会；セッション,名詞,The session will be prolonged again.,会期は又延長されるであろう。
severe,厳しい,形容詞,Mr Yoshida is too severe with his children.,吉田さんは子供に対して厳格すぎる。
sigh,ため息，ため息をつく,動詞,Once outside， I gave a deep sigh of relief.,外へ出ると、私は深深と安堵のため息をついた。
significance,意義,名詞,Your thoughts are of no significance at all.,君の考えなどはどうだっていいことだ。
significant,重要な,形容詞,But the benefits are significant at all ages.,しかし、その利点は、あらゆる年齢層で大きな意味を持っているのである。
significantly,著しく,副詞,Her English improved significantly.,彼女は急速に英語力が伸びた。
silent,静かな,形容詞,Students must keep silent during class.,学生は授業中、静かにしていなければならない。
slice,一切れ；薄片,名詞,Please slice a loaf of bread for me.,パンは切ってください。
slope,傾斜,名詞,One night a merchant was walking up the slope on his way home.,ある晩、ひとりの商人が帰り道にその坂を登っていた。
solution,解決策; 解答,名詞,Finding a solution that worked was a process of trial and error.,解決策が功を奏したのは試行錯誤の結果だった。
solve,（客観的に）解決する,動詞,You are too clever not to solve the hard problem.,君は頭がよいからその難問も解けないはずはない。
source,源,名詞,What is your greatest source of inspiration?,あなたにとってひらめきの最大の源は何？
specify,指定する,動詞,He didn't specify when he would return.,彼はいつ帰るかはっきり言わなかった。
sponsor,出資者；スポンサー，スポンサーになる ,動詞,My sponsor was willing to agree to my suggestion.,私の後援者は喜んで私の提案に同意してくれた。
stain,染み；汚点，染める；汚す,動詞,Your collar has a stain on it.,君のカラーにはしみがついている。
stake,賭け金，賞金；利害関係，賭ける,動詞,We have a substantial stake in the venture.,我々は、その事業にかなりの金をつぎ込んでいる。
statistic,統計値,名詞,Statistics don't always tell the whole story.,統計はすべてを物語るとは限らない。
status,社会的地位,名詞,The status of the project is as follows.,プロジェクトの経過は下記の通りです。
stem,幹，起因する；食い止める,名詞,Scientists are fighting to stem the spread of the AIDS virus.,科学者たちはエイズ・ウイルスの拡散をくい止めようと戦っています。
stimulate,刺激する,動詞,This is moderately spicy， but it does stimulate the appetite.,この程よい辛さが、食欲を掻き立てる。
strain,こす；ろ過する,動詞,The strain has begun to tell on his health.,過労が彼の健康にこたえ始めた。
strategy,戦略,名詞,Our diplomacy and strategy ran in clear contradiction to each other.,我々の外交と戦略はあきらかに矛盾していた。
strict,厳格な,形容詞,The doctor ordered her to go on a strict diet.,医者は彼女に厳しい規定食を勧めた。
structural,構造の,形容詞,The structural formula for water is H-O-H.,水の構造式は H-O-H である。
structure,構造；組み立て,名詞,The scientist gave a lecture on the structure of the universe.,その科学者は宇宙の構造について講義をした。
studio,スタジオ,名詞,My sister is old enough to go to a workout studio by herself.,妹は一人でエアロビクスクラスに行ける年齢だ。
submit,提出する,動詞,Applicants were requested to submit their resumes.,応募者は彼らの履歴書を提出するように求められた。
subsequent,次の; 後の,形容詞,I want quick action subsequent to the decision.,決定の後すみやかに実行に移して欲しい。
subsequently,後で,副詞,He bought a sandwich and subsequently won the lottery.,彼はサンドウィッチを買った。その次に宝くじに当たった。
substance,実体；実質；内容,名詞,The substance is light enough to float on the water.,その物質は水に浮かぶほど軽い。
substantial,かなりの; 実質的な,形容詞,Thanks to the opportunity， we were able to avoid substantial effort.,この機会のおかげで私たちは大いに手間暇が省ける。
substitute,代わり，代用する：置き換える,名詞,It's a word I'd like to find a substitute for.,これは代わりになるものをみつけたい単語だ。
succeed,成功する,動詞,You are sure to succeed in time.,君はそのうち必ず成功する。
sufficient,十分な,形容詞,To begin with， the funds are not sufficient for running a grocery.,まず第一に、雑貨店を運営するには資金が不十分だ。
sum,合計,名詞,Please sum up your idea.,君の考えを要約して下さい。
summarize,要約する,動詞,Now please summarize the main points in your notebook.,それでは要点をノートにまとめてください。
summary,要約,名詞,Your summary is not up to par.,君の要約は平均以下だね。
supplement,補足，補う,名詞,You had better supplement your diet with vitamins.,あなたの食事にはビタミンを補うほうがよい。
surgery,手術,名詞,Please go to the Surgery Department.,外科へ行ってください。
survey,調査する,動詞,The results of the survey will be announced in due course.,その統計の結果はそのうちに発表されるだろう。
suspend,一時停止する；停職・停学にする,動詞,The game was suspended.,試合は一時中断された。
sustain,持続する,動詞,Heavy posts are needed to sustain this bridge.,この橋を支えるには重い柱が必要だ。
symbol,象徴；記号；シンボル,名詞,The lion is often used as a symbol of courage.,ライオンは勇気の象徴として用いられることが多い。
symptom,症状；兆候,名詞,Do you have this symptom often?,よくこういう症状が起きますか。
tackle,取り組む,名詞,To begin with， we must tackle the problem.,まず第１に、私たちはその問題に取り組まなければならない。
talent,才能,名詞,In Kabuki not only talent but also heredity counts.,歌舞伎界では才能だけでなく世襲も重要だ。
target,目標（やや短期的）,名詞,This seminar will target senior marketing leaders from Japanese firms.,このセミナーは、日本企業のマーケティング担当管理職を対象としたものです。
task,仕事；任務,名詞,You may as well do the task now.,君はその仕事を今した方がよい。
technical,技術的な；専門的な,形容詞,These technical terms derive from Greek.,これらの専門用語はギリシャ語に由来している。
technique,技術,名詞,The violinist's technique was excellent.,そのバイオリニストの技巧はすばらしかった。
temperature,温度,名詞,Milk boils at a higher temperature than water.,牛乳は水よりも高い温度で沸騰する。
temporary,一時的な,形容詞,I made a temporary repair to the broken door.,壊れたドアに応急的な修理をした。
tender,柔らかい,形容詞,The rough material hurt the child's tender skin.,きめの粗い材質がその子の柔らかい肌を傷つけた。
tennis,テニス,名詞,You are a tennis player.,貴方は、テニスの選手です。
territory,領土,名詞,They extended their territory by conquest.,彼らは征服によって、領土を拡張した。
terrorist,テロリスト ,名詞,We will never give in to terrorist demands.,我々は決してテロリストの要求に屈服しないであろう。
text,教科書,名詞,There's not so much text in this book.,この本は本文の部分はそんなに多くない。
theme,主題；テーマ,名詞,The principal theme of the book is the American Revolution.,その本の主題はアメリカ独立戦争である。
theoretical,理論的な,形容詞,That shows his theoretical background.,それは彼の理論的背景を示している。
theory,理論,名詞,I think I have a theory about that.,私にそれに関する理論をもっていると思う。
therapy,治療,名詞,A great many people were opposed to gene therapy in terms of ethics.,たくさんの人々が倫理の面から遺伝子治療に反対した。
tissue,ティッシュ,名詞,Muscle tissue consists of innumerable cells.,筋肉組織は無数の細胞からなっている。
trail,跡，引きずる；後を追う,名詞,The car left a trail of dust.,その車はほこりをたてて立ち去った。
transform,変える（大きく劇的な変化）,動詞,Our minds transform experiences into symbols.,私たち人間の頭は経験を表象に変える。
transition,遷移,名詞,The transition from farm life to city life is often difficult.,農場生活から都市の生活への移行は困難なことが多い。
translate,翻訳する,動詞,It took me more than two hours to translate a few pages of English.,２、３ページの英語を訳すのに２時間以上もかかりました。
transport,輸送する，輸送,動詞,After all， their form of transport produces no pollution at all.,何といっても、彼らの輸送形態は公害を全く引き起こさない。
transportation,輸送；交通,名詞,The transportation system in that city is quite good.,その町の交通機関は大変よい。
trend,傾向；流行,名詞,This has been the trend for the past twenty years.,これがこの２０年間の傾向だった。
trigger,引き金；誘因，引き起こす,名詞,Police can't be trigger happy.,警察は簡単に銃を使ってはいけない。
troop,軍隊,名詞,The membership of the Boy Scout troop swelled.,ボーイスカウトの団員が増えた。
tube,管,名詞,The tube was shattered by the explosion.,その爆発で真空管は粉々になった。
ultimately,最終的に,副詞,The notorious rebel was ultimately captured and confined to jail.,悪名高い反乱兵はついに捕らえられ、拘置所に身柄を拘束された。
undergo,経験する；(治療などを)受ける,動詞,The surgeon persuaded me to undergo an organ transplant operation.,外科医は私を説得して、臓器の移植手術を受けることに同意させた。
underlie,根底にある,動詞,the social conditions underlying the present turmoil,現在の混乱を引き起こしている社会情勢
undertake,引き受ける,動詞,I have a mind to undertake the work.,その仕事を引き受けようと思っている。
uniform,制服，統一の,名詞,The new houses are of a uniform height.,それらの新築の家はみな同じ高さである。
unique,独特の,形容詞,The rapid growth of the firm was attributed to its unique strategy.,その会社の急速な成長はその独特な戦略によるものだった。
universal,全世界の；普遍的な,形容詞,English is a universal language and is used all over the world.,英語は国際語であり、世界中で使われています。
universe,宇宙,名詞,But the universe is infinite.,だが宇宙は無限だ。
unlike,似ていない，〜と違って,形容詞,Bill is completely unlike his brother.,ビルは彼の兄にはまったく似ていない。
urban,都会の,形容詞,Bicycles are tools for urban sustainability.,自転車は都会の環境を破壊することなく資源利用を持続することのできる道具である。
urge,促す，衝動；本能,動詞,Advertisements urge us to buy luxuries.,宣伝広告に駆り立てられて私たちは高価な商品を買ってしまう。
variety,多様性；種類,名詞,You must adapt to a variety of conditions.,君は様々な状況に適応しなければならない。
vast,広大な,形容詞,This vast continent is abundant in fossil fuels.,その広大な大陸は化石燃料が豊富だ。
venture,危険を冒す；思い切って～する，危険；ベンチャー事業,名詞,If I don't come back， the venture will probably be unsuccessful.,もし私が戻らなければ、その事業は成功しないだろう。
versus,～に対して,前置詞,versus beat'em-up game,対戦格闘ゲーム
vessel,船舶；血管,名詞,The vessel was loaded with coal， lumber， and so on.,その船には石炭や材木などが積まれていた。
veteran,ベテラン,名詞,My uncle is a veteran of the Vietnam War.,私の叔父はベトナム戦争の退役軍人だ。
via,～を経由して；～によって,前置詞,I'd like to return to Tokyo via Honolulu.,ホノルル経由で東京に帰りたいのですが。
victory,勝利,名詞,Our victory is secure.,我々の勝利は動かないところだ。
violence,暴力,名詞,There is almost no violence in that city.,その市にはほとんど暴力事件はない。
virtually,事実上,副詞,Unemployment in this part of the country is virtually nonexistent.,この地域の失業はほぼないに等しい。
virus,ウイルス,名詞 ,A virus infected Tom's computer.,トムのパソコンがウイルスに感染した。
visible,目に見える,形容詞,Numerous stars were visible in the sky.,空には多数の星が見えた。
vision,視覚；視力,名詞,For others， it is a vision of what could be.,また別の人にとってはそれはいろいろな可能性を心に描くことでもある。
visual,視覚の,形容詞,There were still no visual signs of spring.,まだ目にみえる春の兆しはなかった。
vital,極めて重要な,形容詞,Your help is vital to the success of our plan.,我々は計画が成功するには君の援助がどうしても必要だ。
volume,量；容積；体積,名詞,The radio is too loud. Turn the volume down.,ラジオが大きすぎるからもっとボリュームを下げなさい。
voluntary,自発的な；任意の；無償の,形容詞,The company appealed for people to take voluntary resignation.,会社は退職者を募った。
volunteer,ボランティア ,動詞,The volunteer group provides war victims with food and medicine.,ボランティアグループの人達は戦争被害者に食料と医薬品を配った。
wealth,富,名詞,That country's wealth comes from its oil.,その国の財産は石油から生み出されている。
wealthy,裕福な,形容詞,Yachts are for the wealthy few.,ヨットは少数の金持ちだけが楽しめるものだ。
weigh,重さを量る,動詞,On average， these packages weigh two pounds.,これらの小包の重さは平均すると２ポンドです。
welfare,幸福；福祉,名詞,Penicillin has contributed much to the welfare of mankind.,ペニシリンは人類の福祉に大いに貢献した。
whisper,ささやく,動詞,A whisper ran through the crowd.,群集の中にささやきが伝わった。
withdraw,撤回する；引き出す,動詞,You may as well withdraw from the club right away.,君は直ちにクラブを脱退したほうがよい。
yield,折れる；降伏する；譲る,動詞,Patients often die simply because they yield to their diseases.,患者はただ自らの病気に屈して死ぬことがよくある。
youth,青年時代；若さ；若者,名詞,Is there a youth hostel near here?,この辺りにユースホステルはありますか？
zone,地帯,名詞,Nowadays， a safety zone is not always safe.,最近は安全地帯が必ずしも安全ではない。
accord,一致する,名詞,Students came of their own accord to help the villagers.,学生たちは自発的に村人の手伝いにやってきた。
grammar,文法,名詞,You must study grammar more.,あなたはもっと文法を勉強しなくてはいけない。
nowadays,最近は,副詞,Many shoes nowadays are made of plastics.,近頃はプラスティックで出来た靴が多い。
verb,動詞,名詞,In English the verb precedes the object.,英語では動詞が目的語の前に来る。
noun,名詞,名詞,"This type of noun phrase is called a ""concealed question"".",このような名詞句を隠れ疑問文（concealed　question）といいます。
trillion,兆,数字,It's 9.5 trillion kilometers.,それは９兆５千億ｋｍです。
attach,取り付ける；添付する,動詞,It is important that you attach your photo to the application form.,君の写真を申込書に添付することを忘れないでね。
ad,広告,名詞,The ad really pulled.,その広告はたいへん注目を集めていた。
band,バンド； 楽団,名詞,The band played marvellously under the baton of a new conductor.,楽団は新しい指揮者の指揮ですばらしい演奏をした。
honor,名誉,名詞,The students cheered in honor of Dr. Baker's birthday.,学生達はベイカー博士の誕生日に敬意を表してお祝いした。
minister,大臣,名詞,The press besieged the minister with questions.,記者団は大臣を質問攻めにした。
odd,奇妙な,形容詞,Even times odd is even， odd times odd is odd.,偶数掛ける奇数は偶数、奇数掛ける奇数は奇数。
or,あるいは；すなわち；そうでなければ,接続詞,Are you ready or not?,準備できた？まだ？
bedroom,寝室,名詞,What happened to the girl you were sharing the bedroom with?,君が寝室を共用していた女の子はどうなったのだろう。
forever,永遠に,副詞,It would take forever for me to explain everything.,いつまでかかっても全部を説明するのは無理だ。
online,オンラインの,形容詞,It almost scared me not to see you online for a whole day.,丸一日オンラインで君を見ないなんてびっくりだよ。
shareholder,株主,名詞,The shareholders meeting was held.,株主総会が開かれた。
weekend,週末,名詞,We're having a three-day weekend this week.,今週末は３連休だ。
development,発達；開発,名詞,All of us devoted ourselves to the development of our country.,我々は皆国の発展に一身をささげた。
due,期日の、 満期の,形容詞,Your poor memory is due to poor listening habits.,君の記憶力が悪いのは人の話を聞く習慣がちゃんとできていないからだ。
education,教育,名詞,The Board of Education governs the schools.,教育委員会が学校を管理している。
eleven,11,数字,We retire at eleven o'clock.,我々は１１時に床につく。
end,終わり,名詞,You must put an end to your foolish behavior.,君はばかげた行為をやめなければいけない。
fellow,仲間,形容詞,What a haughty fellow he is!,なんてごう慢なやつだ。
first,一番最初の,形容詞,Wash before first wearing.,最初着る前に洗濯してください。
for,～のために；～に向かって；～にとって,前置詞,I'm at a loss for words.,何と言ったら良いか分かりません。
friend,友だち,名詞,This is my friend Rachel. We went to high school together.,こちらは私の友達のレイチェルです。私たちは同じ高校に通っていました。
fun,楽しい,形容詞,It would be fun to see how things change over the years.,年月を経て物事がどう変わっていくか見るのは面白そうだ。
giant,巨大な,形容詞,Nancy had never seen a giant panda before.,ナンシーはそれ以前にはパンダを見たことがなかった。
gray,灰色の,形容詞,It's very gray outside.,外はどんよりしている。
great,すばらしい,形容詞,It's difficult to have great ideas.,素晴らしい考えを思いつくのは難しい。
half,半分,名詞,Your camera is only half the size of mine.,君のカメラは私のカメラの半分の大きさしかない。
he,彼,代名詞,Sometimes he can be a strange guy.,彼は時々変です。
in,〜の中の,形容詞,I was in the mountains.,私は山にいました。
january,1月,名詞,The festival is held in the second week of January every year.,その祭りは毎年１月の第２週に行われる。
june,6月,名詞,Today is June 18th and it is Muiriel's birthday!,今日は６月１８日で、ムーリエルの誕生日です！
lean,傾く；もたれる,動詞,Don't lean against the wall.,壁により掛かるな。
may,〜してもよい；～かもしれない；～であろう,助動詞,I may give up soon and just nap instead.,すぐに諦めて昼寝をするかも知れない。
monday,月曜日,名詞,I will come on Monday unless you write to the contrary.,君から来ないでくれと言ってこない限り、月曜日には行きます。
new,新しい,形容詞,I thought you liked to learn new things.,あなたは新しいことを勉強したいのだと思った。
news,知らせ,名詞 ,No news is good news.,無事に便りなし。
no,いいえ，少しの～もない；決して～ない,形容詞,A rolling stone gathers no moss is a proverb.,「転がる石は苔をもつけず」はことわざである。
north,北,名詞,The cold north wind was roaring outside.,外では冷たい北風が轟々と吹き荒れていた。
on,～の上にある,形容詞,It depends on the context.,それは文脈による。
option,選択,名詞,An option is now under consideration.,代替案を現在検討中です。
park,駐車場，駐車させる,動詞,Sir， you are not allowed to park your car here.,あなたはここに駐車してはいけない。
post,郵送する,動詞,I want you to go to the post office.,君に郵便局へ行ってもらいたい。
pro,専門職,名詞,No pro golfer in Japan is as popular as Jumbo Ozaki.,ジャンボ尾崎ほど人気のあるプロゴルファーは日本にいない。
read,読む,動詞,Take a book and read it.,本を取ってそれを読みなさい。
return,戻す；返す，帰宅；返却；復帰；お返し,動詞,You should return home before it gets dark.,君は暗くならないうちに家に帰るべきです。
rice,米,名詞,Do you eat rice in your country?,君の国では、お米をたべますか。
school,学校；教習所,名詞,I can walk to school in 10 minutes.,学校まで１０分で歩いて行ける。
software,ソフトウェア,名詞,Apparently my anti-virus software is not up to snuff.,私のウイルス対策用ソフトウエアは不良品でした。
sun,太陽,名詞,By the time you got there， the sun had set.,君がそこに着くころまでには、日が暮れてしまった。
tea,お茶,名詞,They drink a good deal of tea in England.,英国では紅茶をたくさん飲む。
toy,おもちゃ,名詞,It took three hours to put the broken toy together.,壊れたおもちゃを組み立てるのに３時間かかりました。
turn,曲がる；向きを変える,動詞,Could you turn on the light， please?,明かりをつけてくれませんか。
type,型；種類；タイプ,名詞,Can you guess what type of restaurant it was?,どんなタイプのレストランだったか、わかりますか。
update,更新，更新する,動詞,Could I get you to update this data for me?,このデータをアップデートしていただけますか。
vice,悪徳，副〜,名詞,Hypocrisy is the homage that vice pays to virtue.,偽善とは悪徳が徳に対して払う忠順の誓いである。
warm,少し熱い,形容詞,The visitors were greeted with warm handshakes.,客たちは暖かい握手で迎えられた。
way,方法；やり方,名詞,This is always the way it has been.,そういうものなんです。
wet,濡れている，濡らす,形容詞,You're wet through.,君はずぶぬれだ。
base,基礎， 基づく,名詞,What do you base your theory on?,君は君の理論の基礎をどこに置いているのか。
call,電話する,動詞,I'll call them tomorrow when I come back.,明日帰ったら電話します。
demand,要求する，要求,動詞,That young critic is in high demand in a lot of places.,あの若い評論家はあちこちで引っ張りだこである。
light,軽い,形容詞,It's just five in the morning， but nevertheless it is light out.,朝の４時４５分だというのに明るい。
part,一部；部分,名詞,I am proud to be a part of this project.,私はこのプロジェクトに参加できることを誇りに思います。
point,指し示す,動詞,Excuse me; allow me to point out three errors in the above article.,失礼だが、上記の記事にある３つの誤りを指摘しておきたい。
shine,光る,動詞,The moon does not shine as brightly as the sun.,月は太陽ほど明るくは光らない。
shoot,（ボールをゴールに）ける；投げ入れる；シュートする,動詞,I'm gonna shoot him.,こらしめてやる。
suit,合う；適する,動詞,There is no reason to wear a suit to the beach.,海岸へ背広を着ていく理由はない。
too,あまりに～すぎる,副詞,Whenever I find something I like， it's too expensive.,欲しいものがみつかると、決まって高いものだ。
play,競技する,動詞,I will play Sudoku then instead of continuing to bother you.,君を邪魔するくらいなら私は数独をやってるよ。
board,(特定の目的のための)板;  台;  盤,名詞,The local school board would go to any length to ban that book.,教育委員会は何としてでもあの本を発売禁止にするでしょう。
actor,俳優,名詞,The son of a great actor became a good actor in his own right.,偉大な俳優の息子は自分自身の力で良い俳優になった。
Ideal,理想,形容詞,The seaside is an ideal spot for the children to play.,海辺は子供たちが遊ぶのに理想的な場所だ。
mean,意味する；価値のある,動詞,I may be antisocial， but it doesn't mean I don't talk to people.,私は反社会的かもしれないけれど人と話さないわけではない。
Settlement,移住；入植地；落ち着くこと,名詞,The settlement is a matter of time.,解決は時間の問題だ。
show,（やり方を）見せる；教える,動詞,I was wondering if you were going to show up today.,今日君は来るのかなと思っていたところだよ。
so,その理由で,接続詞,"It was raining, so I stopped going outside.",雨が降っていたので、外に出るのをやめた。
Surface,表面の,形容詞,One third of the earth's surface is desert.,地球の表面の３分の１は砂漠である。
Widely,全員に,副詞,The old belief is still widely current.,その古い信仰がまだ広く行われている。
bore,退屈させる,形容詞,He bore the future of the company on his shoulders.,会社の行く末は彼の肩に掛かっていた。
fall,落下,名詞,Did you fall in love with her at first sight?,君は彼女にひとめぼれしたのかい。
